ssn,hbver,hematokrit,hemoglobin,relationship_1,relationship_2,relationship_3,relationship_4,relationship_5,relationship_6,race_1,race_2,race_3,race_4,race_5,indicator
726-55-7537,1.3398427632540257,0.7534536599981286,-0.46467190069952247,0,0,0,1,0,0,1,0,0,0,0,1.0
530-82-7273,-0.17716212159651235,-0.15362573428257945,-0.6022414029305704,0,0,1,0,0,0,0,1,0,0,0,1.0
765-35-3591,-0.40781450591043145,1.1379934828351401,0.40655624566427667,0,0,0,1,0,0,0,0,0,1,0,1.0
459-02-0384,2.09896948220048,-0.07164214748766615,-0.6047221948716888,0,0,1,0,0,0,1,0,0,0,0,1.0
567-48-1350,0.8266033634130804,0.5327242783452032,-0.5159457251583491,1,0,0,0,0,0,1,0,0,0,0,0.0
493-97-0155,-0.06291628362647238,1.414732757003608,0.7420013843957554,0,1,0,0,0,0,1,0,0,0,0,1.0
528-54-4227,-0.9128703845151318,-0.7327457041987157,0.3545957181993051,0,1,0,0,0,0,0,1,0,0,0,1.0
876-02-2947,1.2008005324788242,1.5096436326240255,-1.9855458369307657,0,0,1,0,0,0,1,0,0,0,0,0.0
446-39-8854,-0.19901503443132532,-1.2932019792392344,-1.188203222120027,0,0,0,0,1,0,0,0,0,1,0,1.0
222-85-8898,-1.290399184756106,-0.6283305754941748,-0.1178806960827295,0,0,1,0,0,0,0,0,0,0,1,1.0
497-54-2369,-1.2059310133872037,-2.035348728310752,1.299697023089027,0,0,0,0,0,1,0,1,0,0,0,1.0
486-28-9792,0.5174538670986818,0.01923130136086734,-1.2369220164749088,0,1,0,0,0,0,0,1,0,0,0,0.0
454-70-9751,0.8540779995319229,-0.5352001800029736,1.0520756309812824,0,0,0,0,1,0,0,1,0,0,0,1.0
792-98-8451,0.40721892491241374,-2.046639730820322,-0.41522928425708283,0,0,0,0,0,1,1,0,0,0,0,1.0
269-42-9641,1.1155689970736553,0.42749414113081036,-0.27321167877001434,0,1,0,0,0,0,0,0,0,0,1,0.0
417-38-8969,-1.793753667246077,0.7616977845400965,-0.5936235895291294,0,0,0,0,0,1,1,0,0,0,0,0.0
711-06-1869,-0.8823811073717116,0.7837782458608645,-0.9002828806246377,0,1,0,0,0,0,0,0,0,1,0,0.0
735-52-7139,1.3078396964115693,1.2147610151669979,-1.3457180440971246,0,1,0,0,0,0,1,0,0,0,0,0.0
788-05-9167,-0.5620916714772218,-1.0110961874982,-0.5384337019812054,0,0,0,0,1,0,1,0,0,0,0,1.0
820-23-7751,-2.160097243599724,-0.8223652938013221,1.7231700633920115,0,0,0,0,1,0,1,0,0,0,0,1.0
468-20-7507,0.20886719003136095,0.10450626867633762,-1.0344188678249608,0,1,0,0,0,0,1,0,0,0,0,0.0
580-68-7854,-0.633433862934391,0.16679799601397352,0.2168344340476217,0,0,0,0,1,0,0,0,1,0,0,0.0
496-58-3200,0.7494065579489526,0.5996678234852268,0.13760375477105463,0,0,0,1,0,0,1,0,0,0,0,1.0
723-52-7874,1.2390334261596245,0.9762017550369964,-1.1448543215429277,0,0,1,0,0,0,1,0,0,0,0,0.0
812-21-5110,1.0875897643884673,0.3058572556834671,-0.5047666951393942,0,1,0,0,0,0,0,0,1,0,0,1.0
569-41-9949,-1.823233751256806,-0.001595841771248882,2.2859324566981916,0,0,0,0,0,1,0,1,0,0,0,0.0
413-19-3497,-2.003038327731285,-1.2103344216759429,1.0120983802992185,0,0,1,0,0,0,1,0,0,0,0,1.0
095-40-6995,-1.0851254200546712,-1.2663819299688632,-0.500794953428177,0,0,0,1,0,0,0,1,0,0,0,1.0
286-05-8649,-1.1967512373917626,1.334485765264303,-2.250873030872628,0,1,0,0,0,0,1,0,0,0,0,0.0
125-40-6278,0.4006009468691889,0.5501905376409616,-1.9289021186941566,0,0,0,0,1,0,1,0,0,0,0,0.0
083-50-1660,-0.3135131706845383,-0.9803578280843084,0.2601090964618946,0,0,0,1,0,0,0,1,0,0,0,1.0
242-53-1366,-0.984374305641001,-1.0268383903308087,0.15478370295181698,0,0,1,0,0,0,1,0,0,0,0,1.0
319-48-9800,0.463688456035884,0.1550932199532482,1.2300801858984898,0,0,1,0,0,0,0,0,0,1,0,1.0
764-82-3535,0.33568265785280443,-0.3044900787524725,-1.0552488590113591,0,0,0,0,1,0,1,0,0,0,0,0.0
269-91-1370,-0.675308908754327,0.39872434073302365,0.2918273515295107,0,0,0,0,0,1,1,0,0,0,0,0.0
785-52-8577,0.26324717383521984,-0.16210182278504334,1.3145632151950308,0,0,0,0,1,0,1,0,0,0,0,1.0
686-10-7021,0.4512676174796851,0.5745655613817753,0.4793715103699221,0,0,0,0,0,1,0,1,0,0,0,1.0
557-64-8914,0.16532956321718345,-1.6648333211394306,-0.6160991933248479,0,0,1,0,0,0,1,0,0,0,0,1.0
605-99-1363,-1.1065578357508625,-1.9505878432861115,1.108249174186657,0,1,0,0,0,0,1,0,0,0,0,1.0
545-70-8467,-1.0859858218921574,-1.4358410070558483,-0.4743785404890857,0,0,0,0,0,1,1,0,0,0,0,1.0
275-73-3119,1.7691509342261564,0.6971114947824155,-1.3110611950842932,0,1,0,0,0,0,0,0,0,0,1,1.0
588-82-8469,-0.024579882957703456,0.07447007044016506,-1.6304337715638373,0,0,0,0,1,0,0,1,0,0,0,0.0
033-03-1108,0.1960840770172722,1.4828486605385731,-0.07227990456656017,0,0,0,0,0,1,1,0,0,0,0,1.0
248-01-7968,0.8729098021554104,1.4613888595445381,-0.6649726505189513,0,0,1,0,0,0,1,0,0,0,0,1.0
717-62-9357,-0.1526633113817592,-1.9178621169674264,0.31586195674458567,0,0,0,0,1,0,1,0,0,0,0,1.0
432-93-7517,0.38021007023942893,-0.8942741215552148,2.0417198335668956,0,0,0,0,1,0,0,1,0,0,0,1.0
003-33-5602,1.6471291337849956,0.896575423624425,-0.8973628462201293,0,1,0,0,0,0,0,0,0,1,0,1.0
576-38-6714,0.44160912166489025,-0.34610566712477747,1.0670036882229748,0,0,1,0,0,0,0,1,0,0,0,0.0
090-21-9434,-2.0208738755955773,-1.3575876515175669,1.7962204156132746,0,0,1,0,0,0,0,0,1,0,0,1.0
392-01-1982,0.6856009690532274,0.605454383905178,0.44193691676466645,0,0,1,0,0,0,0,0,0,1,0,1.0
545-76-3757,0.5035580539639337,0.20829446775791544,-1.7748826768834731,0,1,0,0,0,0,0,1,0,0,0,0.0
603-26-3252,-1.7437856688043676,-1.0482605755474652,1.8046588201212177,0,0,0,0,0,1,1,0,0,0,0,1.0
217-35-1556,0.7953248454864017,0.7230914583580152,-0.07450704945135452,0,0,1,0,0,0,0,0,0,1,0,0.0
717-54-2361,-0.7426013893072353,0.12259318829882955,0.7346703658166394,0,0,1,0,0,0,0,0,1,0,0,1.0
526-46-8816,0.16875176300688596,0.37211744753446035,0.5445216847637329,0,0,0,1,0,0,1,0,0,0,0,1.0
407-97-9479,0.30412596489596105,-0.3766496783555506,-0.021859818980238123,0,1,0,0,0,0,0,1,0,0,0,0.0
859-70-6818,0.928020804061796,1.018419195847346,-1.9517550998175768,0,0,0,0,1,0,0,1,0,0,0,0.0
881-67-8493,0.4578855955229099,-1.0615514835542876,-0.4965138860385163,0,1,0,0,0,0,1,0,0,0,0,1.0
357-02-4481,-0.3031042492069734,-0.5272695202724877,0.9691330435633897,0,1,0,0,0,0,0,0,0,1,0,1.0
655-60-7062,-0.6790804446284227,-0.8153499513203625,0.707387840977906,0,0,1,0,0,0,0,1,0,0,0,1.0
755-53-4433,-0.23407802660559573,-0.7171288872906992,-0.3371678560450321,0,1,0,0,0,0,1,0,0,0,0,0.0
415-08-1041,0.18139255391251788,0.8653731362895408,0.77647263800152,0,0,0,0,0,1,0,1,0,0,0,1.0
391-99-0317,0.21798227415932137,0.839317941159185,0.022645959634240227,0,0,0,0,0,1,0,1,0,0,0,0.0
827-31-7666,1.7335704071120432,0.2259864217179404,-0.6619226993294965,0,0,1,0,0,0,1,0,0,0,0,1.0
391-51-4060,1.137344279667492,0.17668467616810496,0.32927431816190417,0,0,0,1,0,0,0,1,0,0,0,1.0
515-26-6958,1.2813354383049298,-0.08554117722876295,0.4702711489101086,0,0,0,0,1,0,0,1,0,0,0,1.0
810-79-3366,-1.5833239607064697,-0.8804377847764142,0.23694060314646215,1,0,0,0,0,0,0,1,0,0,0,1.0
642-21-1265,0.03334521518407142,-0.8857290707942248,-0.6068751015936572,0,1,0,0,0,0,0,0,1,0,0,1.0
029-50-3831,-0.7638979520817183,0.2866982864057078,0.7185359384290166,0,1,0,0,0,0,0,1,0,0,0,1.0
674-76-5945,0.214133108044249,-0.24268735652074847,-1.5564616288208128,0,0,0,0,1,0,1,0,0,0,0,0.0
644-69-9697,-1.0669922895999697,-0.8874405886649149,-0.3908482342821509,0,1,0,0,0,0,1,0,0,0,0,1.0
266-41-4562,-0.8046473594074989,-0.8041906040316158,-0.7040961623285098,0,1,0,0,0,0,1,0,0,0,0,1.0
757-30-7642,-2.108699554886702,-0.31197561845065463,1.6391757686674115,0,0,0,1,0,0,0,1,0,0,0,1.0
415-01-2972,-0.4664964989017248,-0.015688678638189454,-0.10523546234795145,0,0,0,0,1,0,0,1,0,0,0,0.0
294-17-4790,0.12556994146384992,0.9813551165377546,0.14601122671115407,0,0,1,0,0,0,0,1,0,0,0,1.0
416-74-8492,0.20671295084427013,1.6133440615583878,-0.4418436656303778,0,0,0,0,0,1,1,0,0,0,0,0.0
061-88-7576,1.8133484180886317,-1.3296391289258622,1.0812636019992288,0,1,0,0,0,0,0,0,0,1,0,1.0
044-24-8083,-0.7964185538640165,-0.4920360754619495,-1.1783171734369666,1,0,0,0,0,0,1,0,0,0,0,1.0
557-16-2687,1.2177821476923778,-0.18093478865886123,0.5135519978379501,0,0,1,0,0,0,0,0,0,0,1,1.0
128-42-6746,-0.8823034771307354,-0.6491070231991795,-0.443217071642668,0,0,1,0,0,0,0,1,0,0,0,1.0
139-39-6862,0.5087722184828385,0.30786343047694953,-1.058632881933533,1,0,0,0,0,0,1,0,0,0,0,0.0
321-95-3285,-0.5185411062895487,-1.2380948653807584,-0.39483234902050535,0,1,0,0,0,0,0,0,0,1,0,1.0
679-90-9716,0.6437453307935359,-0.19814400680920433,0.9300280912945382,0,0,0,0,0,1,1,0,0,0,0,1.0
554-16-3236,1.0862118276111388,0.4399700406277803,-0.3271395175498875,0,1,0,0,0,0,1,0,0,0,0,1.0
036-64-7272,1.1042932045718556,-1.1691200682623344,0.38406826884142037,0,1,0,0,0,0,0,1,0,0,0,1.0
504-31-3426,-0.3949925777758549,-0.04914791261574189,-0.44910663256023603,0,0,0,0,1,0,1,0,0,0,0,1.0
380-75-5620,-0.2940797336934853,-0.9216834846711714,-0.06807307533972586,0,0,1,0,0,0,1,0,0,0,0,1.0
068-41-2329,-1.0681179280941253,-1.5268147646440557,0.7011332757597745,0,0,0,0,1,0,1,0,0,0,0,1.0
538-99-8643,-0.4410208414880202,0.0012634983667383884,-0.7370207875420562,0,0,0,0,0,1,0,0,1,0,0,0.0
728-89-8346,0.5488035460795884,-1.0535894773426537,2.202915631117473,0,0,0,0,1,0,0,1,0,0,0,1.0
683-55-5118,-1.6954414362364112,0.10656886713588737,0.6609271240756633,0,0,0,0,0,1,1,0,0,0,0,0.0
577-26-1946,1.2520300223363974,-0.30102315793748524,0.08029807958257566,0,0,1,0,0,0,0,0,0,1,0,1.0
693-35-8455,-1.494560249336882,-1.3780569037073196,0.6664578672062366,0,1,0,0,0,0,1,0,0,0,0,1.0
632-59-2895,0.6314085916650609,1.0674764388442262,-1.8651624693940494,0,0,0,1,0,0,0,0,0,0,1,0.0
203-17-7651,1.9075074312060687,-0.8106417098519081,0.05260724484829673,0,0,1,0,0,0,1,0,0,0,0,1.0
204-46-3217,1.7985663263694052,0.2519601159973108,-0.6342442376223548,0,0,1,0,0,0,1,0,0,0,0,1.0
879-51-0015,0.08062850112535228,0.8890710760375542,0.07228035799731536,1,0,0,0,0,0,1,0,0,0,0,1.0
500-90-6319,-0.6437651541709791,0.9379527787400039,-1.2512932874954028,0,0,0,0,1,0,1,0,0,0,0,0.0
230-98-9313,1.3215026188233883,-2.0655103124715173,1.215944002393613,0,0,1,0,0,0,0,0,0,1,0,1.0
168-14-9182,0.08002039757103839,-1.0363990670809993,2.602892292885875,0,0,0,0,0,1,0,1,0,0,0,1.0
897-45-4509,-0.6444056036590337,-1.887600224066987,0.12280561431430813,1,0,0,0,0,0,1,0,0,0,0,1.0
309-64-7804,1.3450828045199228,0.9232951641551218,-1.0734681414716924,0,0,0,1,0,0,1,0,0,0,0,0.0
365-37-1790,-1.4886409434624432,2.166277181123347,-1.1552105452572228,0,0,1,0,0,0,0,0,0,1,0,0.0
526-73-0004,0.15236531297415068,0.41218451973804604,0.71489208193695,1,0,0,0,0,0,1,0,0,0,0,1.0
872-79-0396,0.37029280695471334,-0.5622459239376114,1.5322047625480137,0,0,0,1,0,0,0,1,0,0,0,1.0
566-45-9673,-1.3151502932540322,-0.9131384339101813,1.243554412451497,0,0,1,0,0,0,0,1,0,0,0,1.0
018-40-5252,0.926442322495279,0.47856382821740223,0.30421275169439654,0,0,1,0,0,0,1,0,0,0,0,1.0
570-32-4010,-0.5060749834261131,0.6212843568850017,0.37111370942819827,0,0,0,0,1,0,1,0,0,0,0,0.0
065-18-3295,-0.8265067414290597,-0.8297944098334373,-0.273081761985068,1,0,0,0,0,0,0,0,0,1,0,1.0
758-07-4476,1.0135628604308695,-0.020936079582392568,0.8387213375315293,0,0,1,0,0,0,0,1,0,0,0,1.0
677-34-2202,-1.1571533453071299,-0.31880288204472507,2.102440464245393,0,0,0,0,1,0,1,0,0,0,0,0.0
860-91-6758,0.3628661805679861,-0.5333632762076911,0.8199762014178413,0,0,0,1,0,0,1,0,0,0,0,1.0
111-90-7614,0.22083518551519837,-0.001595841771248882,0.14361704595999986,0,0,0,1,0,0,1,0,0,0,0,1.0
859-52-6602,-1.5109208226226254,-0.749898498682992,-0.06548092615436803,0,0,1,0,0,0,1,0,0,0,0,0.0
170-78-6709,0.6979377081817024,-0.13015348919883268,1.1131303333924982,0,0,0,0,1,0,1,0,0,0,0,1.0
650-57-5029,1.5856136369980691,0.956459741209881,-1.6982441467922635,0,0,0,0,0,1,1,0,0,0,0,0.0
127-24-9214,0.7734007715973603,0.4725703810218732,0.05358471399217861,0,0,1,0,0,0,0,1,0,0,0,1.0
594-89-1963,-0.7517100042484479,-0.5783141301741616,-0.22805631623080413,0,0,0,0,0,1,1,0,0,0,0,0.0
116-50-3320,0.6125250355475895,0.7657728270893581,-2.120312848515114,0,0,0,1,0,0,1,0,0,0,0,0.0
598-86-8321,0.4100394903345507,1.9189032904944796,-0.6319428545747341,0,0,0,0,0,1,1,0,0,0,0,1.0
199-09-0865,1.687121646261257,0.6389763108450266,-0.9925609170179603,0,1,0,0,0,0,1,0,0,0,0,1.0
763-21-4781,-0.06341441100606948,-0.5845332720339572,-0.10592216535409628,0,0,0,1,0,0,0,1,0,0,0,1.0
366-83-7484,0.5803731774099278,-1.3718816469211308,-0.7785755991841825,0,0,0,0,1,0,1,0,0,0,0,1.0
280-60-6978,1.6261819070949055,-1.0598148884986793,0.7461339754597627,0,0,1,0,0,0,1,0,0,0,0,1.0
253-03-1215,0.17563497770677994,-0.6111401652325205,-0.09561543374835249,0,0,0,0,1,0,0,0,0,0,1,0.0
582-16-1095,1.556379382083765,0.7726690529419546,-1.373885240376207,1,0,0,0,0,0,1,0,0,0,0,1.0
166-09-3501,-1.1516868825050526,-0.14498037478191514,0.44130589238064105,0,0,0,0,0,1,1,0,0,0,0,1.0
338-97-3443,0.39263090879562784,1.628822953949352,-0.5046120323001722,0,1,0,0,0,0,0,0,0,0,1,1.0
405-33-2043,0.5862471989771303,0.5196653342988772,0.2743504506974421,0,0,1,0,0,0,0,0,1,0,0,1.0
498-95-3545,1.199720178291905,0.5131013811464514,-0.05774159767970641,0,0,0,1,0,0,0,1,0,0,0,1.0
320-80-8080,0.6685546619721938,-0.16116769764682773,-1.3376384573761753,0,0,1,0,0,0,0,0,1,0,0,0.0
458-51-0139,-0.003134528888015835,1.0389699488880841,0.708618957178112,1,0,0,0,0,0,1,0,0,0,0,1.0
570-51-1984,-1.076333795264111,-1.2164219083149161,0.9620185529591849,0,0,0,0,1,0,1,0,0,0,0,1.0
829-58-0720,0.737360932224139,1.1500305315960357,-1.73446618373802,0,1,0,0,0,0,1,0,0,0,0,0.0
815-15-2537,-0.2985952260436032,0.07942908375780483,1.1775381261580442,0,1,0,0,0,0,1,0,0,0,0,0.0
206-08-5633,-0.8316562140804837,1.9281505024331893,-0.11879011357735358,0,0,1,0,0,0,0,1,0,0,0,0.0
281-90-1590,1.0560848249256078,0.3538299104326205,-0.2940045508749991,0,0,0,0,1,0,0,0,0,0,1,1.0
807-67-0280,1.1991379514845826,0.02557582914525593,-0.5478310160923251,0,0,1,0,0,0,1,0,0,0,0,0.0
674-31-6490,-0.7093562386091582,-1.0191898489306563,0.0046617646895239576,0,0,0,0,1,0,0,0,0,1,0,1.0
192-32-3473,1.3256170215951297,1.5030796794715997,-2.2753530650646616,0,0,1,0,0,0,0,0,0,1,0,0.0
531-71-3373,1.3420940402423378,2.103740951232756,-2.6542399020767724,0,0,0,0,1,0,0,1,0,0,0,0.0
159-20-4746,0.8534957727246012,0.3764683391178259,-0.029549655346348434,0,0,0,1,0,0,1,0,0,0,0,1.0
618-45-2909,-0.29646686360350466,0.8291177961935721,0.5358172601723272,0,0,0,0,1,0,1,0,0,0,0,0.0
490-95-1100,0.6089475752759341,0.7819601499542707,-1.739279291294604,0,0,1,0,0,0,1,0,0,0,0,0.0
724-74-1881,-1.5984877344438295,0.35908984996928245,-0.43763064988997485,0,1,0,0,0,0,1,0,0,0,0,0.0
848-32-2414,0.694981289837857,0.33261461199154146,-1.324652965395109,0,0,1,0,0,0,0,0,0,0,1,0.0
419-72-8045,0.7936040418114285,-0.1850537162817302,-0.05300891479951795,0,0,0,0,0,1,0,1,0,0,0,1.0
713-51-9068,-1.409962694233019,1.313126273009943,-0.18479402684366905,0,0,0,0,0,1,1,0,0,0,0,0.0
708-40-5904,-0.4128540023871393,-0.21631869657891115,0.5816036470955623,0,0,0,0,1,0,0,0,1,0,0,0.0
505-94-6743,-0.8760477735453998,-0.36507028821941767,0.4495215824001055,0,1,0,0,0,0,0,0,0,0,1,1.0
853-31-8398,0.7705025759342471,-0.6047266751896058,1.3115565696005578,0,1,0,0,0,0,0,1,0,0,0,1.0
433-03-4265,-0.08113351350889765,-0.06285886346994958,-0.4677713439975285,0,1,0,0,0,0,1,0,0,0,0,1.0
330-91-3879,0.7707936893379085,0.19480921156797437,-1.2236024527611233,0,1,0,0,0,0,0,1,0,0,0,0.0
838-48-6431,-1.0850995433076789,0.8260019559674442,0.00014998970637707332,0,0,0,0,0,1,0,1,0,0,0,0.0
835-63-4248,-0.631855381367874,1.212867687705649,0.9522129289525196,0,0,0,0,1,0,1,0,0,0,0,1.0
171-53-6454,0.11993527980632429,-1.56793507861422,-1.7631283011026126,0,0,0,0,1,0,1,0,0,0,0,1.0
894-73-6256,-0.7027253221924372,0.511490172015436,0.3645374455044854,0,0,0,1,0,0,0,1,0,0,0,0.0
833-23-0816,-0.15613726466544622,0.018855143587089108,0.9961000562101109,0,0,1,0,0,0,0,1,0,0,0,0.0
339-39-9319,2.0740437056603573,0.19336727343515875,-0.8202974466926675,0,1,0,0,0,0,1,0,0,0,0,1.0
513-50-4868,-1.3499868638921222,-0.9516569899450478,2.1608535253626995,0,0,1,0,0,0,0,0,0,1,0,0.0
533-33-0460,-1.092364440025706,-0.5613055295031664,0.20477691910188695,0,0,0,0,0,1,1,0,0,0,0,1.0
445-45-8728,-1.4045027006176898,1.6429664862434046,-1.0144797345924803,0,1,0,0,0,0,1,0,0,0,0,0.0
438-78-9101,-0.6604750635411158,-1.6399692922927054,0.4261736801911759,1,0,0,0,0,0,0,1,0,0,0,1.0
335-35-8866,-0.7626946833465862,-1.2508779603929805,0.08739401064607404,0,0,0,0,0,1,0,1,0,0,0,1.0
109-66-8224,-0.5545938840362662,0.021112090229757366,-0.35518917007116185,0,1,0,0,0,0,1,0,0,0,0,1.0
313-66-6644,-0.5523878913551915,-1.1409583895988218,1.1134582186116482,0,0,0,1,0,0,1,0,0,0,0,1.0
310-61-1391,-0.33462859623007674,-1.2896911733506395,-0.3156016697439377,0,0,0,0,1,0,1,0,0,0,0,0.0
824-63-0108,1.4775782183061286,1.4216164442637451,-1.2672111869081153,0,0,0,0,1,0,1,0,0,0,0,1.0
344-87-4332,1.106583296680655,1.188868821738613,-1.7179667520498336,0,0,0,1,0,0,1,0,0,0,0,0.0
459-53-5481,0.9276326528569145,0.4861559459514879,0.30605633273792093,1,0,0,0,0,0,0,1,0,0,0,1.0
326-55-6791,-1.3092827408735777,-0.39673023417906556,0.2759032656032295,0,1,0,0,0,0,0,1,0,0,0,1.0
647-76-7924,0.7593432287939121,0.12831078646025518,0.6108658562763362,0,0,1,0,0,0,1,0,0,0,0,1.0
303-79-7762,0.0953394317903505,1.250163730975737,0.4595622939223879,0,1,0,0,0,0,1,0,0,0,0,1.0
825-80-4762,1.3901471594066332,-0.4234123589323844,0.42408263860489653,0,0,0,0,1,0,1,0,0,0,0,1.0
049-96-8677,0.6974007656816169,0.26486232763789574,0.35170661636264106,0,0,0,0,1,0,1,0,0,0,0,1.0
437-84-9589,0.6379424702805613,1.4027834783899273,-2.3304501549090526,0,0,0,0,1,0,1,0,0,0,0,0.0
871-69-0749,1.0870398835148851,0.3457989419624604,-0.747983289586101,1,0,0,0,0,0,1,0,0,0,0,0.0
876-91-3829,-0.468586046221335,-0.9851099546263703,-0.6543318471804883,0,1,0,0,0,0,0,0,0,1,0,0.0
370-94-8761,-1.7371159372671585,-0.9631298020452765,2.0190586343641104,0,1,0,0,0,0,0,0,0,0,1,1.0
369-98-7798,-1.0941887506886476,-0.6122623692576252,1.7468520373336607,0,0,0,0,1,0,1,0,0,0,0,1.0
124-69-6318,0.024327168857331095,0.8846637607881218,0.1577717890055831,0,0,0,0,0,1,1,0,0,0,0,1.0
853-03-8771,-1.2121543710387992,-1.3483028238014805,-0.10626861011395329,0,0,1,0,0,0,0,1,0,0,0,1.0
430-14-3484,0.5183660224301526,-0.8972833837454389,-1.1633767431681366,0,0,1,0,0,0,1,0,0,0,0,1.0
514-77-9109,0.14715761764199434,-0.31641428018123446,-0.9695903921367315,0,1,0,0,0,0,0,0,0,1,0,0.0
237-31-4037,-1.3479943543737316,-1.5895139962366174,1.3126453959886801,1,0,0,0,0,0,0,0,0,1,0,1.0
373-62-1594,1.5645952492537514,1.5889000755590479,-1.3190170515338648,0,0,1,0,0,0,0,0,0,0,1,0.0
049-53-6882,0.8885328881518794,0.22584222790465872,-1.0541043540011172,0,1,0,0,0,0,0,1,0,0,0,1.0
472-92-6088,-0.8170229136564616,-1.2899482144960543,0.08568034638749601,0,0,1,0,0,0,1,0,0,0,0,1.0
710-38-1614,-1.1760627781715935,-1.0570313209727222,0.33344402830732556,0,0,0,0,0,1,1,0,0,0,0,1.0
478-60-6735,0.04628358868011194,-0.417406373144396,0.12091254116223296,0,0,0,0,1,0,1,0,0,0,0,1.0
266-05-3081,-1.268235750957388,0.7808567538178552,-0.22409694754672474,0,0,0,0,1,0,0,1,0,0,0,0.0
080-03-3701,0.4293694203376359,1.2829458809604886,-0.12920201591376865,0,1,0,0,0,0,0,1,0,0,0,1.0
747-70-6445,-2.3513716881784434,1.9310594558837393,-0.9705802343077512,0,1,0,0,0,0,0,0,0,0,1,1.0
546-77-7611,-0.4577825043521414,-2.1042859096517987,-0.7972526836486122,0,0,0,1,0,0,1,0,0,0,0,1.0
817-82-8986,0.13326180450724628,0.13928205486211329,1.5835280791153912,0,1,0,0,0,0,1,0,0,0,0,1.0
410-84-7019,-0.8191253993495685,0.18511687959696144,-1.5612066847281385,0,1,0,0,0,0,1,0,0,0,0,0.0
269-83-0516,1.5871856493778382,1.493606772868624,-1.8149712848097757,0,0,1,0,0,0,1,0,0,0,0,0.0
249-36-6326,1.648151265291182,-0.6850363598912069,0.4197582656202537,0,1,0,0,0,0,1,0,0,0,0,1.0
008-59-8749,0.19819950108387524,0.08676416034647583,-1.135586924216755,1,0,0,0,0,0,1,0,0,0,0,0.0
756-96-9839,1.1086210905062812,2.0665138702211934,-2.576227965973273,0,0,0,1,0,0,1,0,0,0,0,0.0
087-36-3328,1.1085499294520533,-0.2879579445949298,0.7999628300225349,0,0,0,0,1,0,0,0,1,0,0,1.0
190-51-9416,-0.8973119903861427,1.688475307574312,-0.9110412277209092,0,1,0,0,0,0,0,1,0,0,0,0.0
058-80-4965,-1.6686266571658668,-1.0057672857030113,1.0789684054651765,0,1,0,0,0,0,0,1,0,0,0,1.0
844-19-0394,1.0298910877828733,0.7085090753278886,-1.6081128306073402,0,1,0,0,0,0,1,0,0,0,0,0.0
354-22-4224,0.6712329052858745,-0.2044759960011341,1.0711053467191378,0,0,0,0,0,1,0,0,0,1,0,1.0
634-32-8283,0.6660575558874582,1.275040298414922,-2.3860483523525216,0,1,0,0,0,0,1,0,0,0,0,0.0
310-10-4293,0.7892502791300107,1.5532528571973534,-1.174766114648433,0,0,0,0,0,1,0,1,0,0,0,1.0
851-98-5450,1.5165291917159591,1.5257870704153311,-1.919368701284522,0,1,0,0,0,0,0,0,0,1,0,1.0
080-41-3051,-0.16879746313132205,0.08228161354228797,-1.1489374204983849,0,0,1,0,0,0,0,0,0,1,0,0.0
299-89-0819,1.1989632834423865,0.19387508642975876,-0.678279841205599,0,0,0,0,1,0,1,0,0,0,0,0.0
542-86-4411,0.7249142169209478,1.0508001108734017,-0.9696646302995579,0,0,0,1,0,0,0,0,1,0,0,1.0
490-60-8410,-1.2962149836425765,1.616077474714508,0.017981328403309547,0,0,0,0,1,0,0,0,0,0,1,0.0
801-56-9283,1.7287961472920046,-1.195952656125164,0.20981892766051893,0,1,0,0,0,0,1,0,0,0,0,1.0
883-21-4303,0.31540175739776066,-1.7179656066855717,-0.8082275587197943,1,0,0,0,0,0,0,1,0,0,0,1.0
526-18-3760,0.6027695019315746,0.5919440505303187,-1.223874659358154,0,1,0,0,0,0,1,0,0,0,0,0.0
492-70-3913,1.1519905184650103,0.17855919574076504,0.18267869263386927,0,0,1,0,0,0,0,1,0,0,0,1.0
765-62-9278,-0.8096803866974583,-0.1727972421527975,1.8965471061597017,0,0,0,0,1,0,0,1,0,0,0,0.0
162-88-9997,0.5628675580697848,1.0186636984003015,-0.0779343779685111,0,0,1,0,0,0,1,0,0,0,0,1.0
469-32-5804,1.2128979116976222,0.40207841421587737,-0.5908272853959983,0,0,1,0,0,0,0,0,0,0,1,1.0
810-17-3947,-1.4561979719211209,-2.203685601372633,0.8009279261392789,1,0,0,0,0,0,1,0,0,0,0,1.0
403-51-9387,-0.13631567646951173,-1.131027824371083,-0.361103477043005,0,0,0,0,0,1,1,0,0,0,0,1.0
794-58-9727,-1.2790781079470706,-1.466610712950888,0.8369148755694173,0,0,0,0,0,1,1,0,0,0,0,1.0
130-71-6793,-1.6682579135212294,-0.8017142320209104,0.8548372053784455,0,0,0,0,1,0,0,1,0,0,0,1.0
513-33-4702,-1.1678145650678677,-0.9136525162010113,0.43318300006471,0,0,1,0,0,0,0,1,0,0,0,1.0
655-51-7030,-0.48437086188650474,-0.7393786196096676,1.5049407972499858,0,0,1,0,0,0,1,0,0,0,0,1.0
768-50-8058,1.268455287489621,0.9054276699006671,-1.1906468949797326,1,0,0,0,0,0,1,0,0,0,0,0.0
098-39-6440,-0.826597310043532,-0.4269357034134385,0.3058521777901481,0,0,0,0,1,0,1,0,0,0,0,1.0
